Medicine_ID,Generic_Name,Revenue,Profit,Inventory_Value,Waste_Value
MED024875,Ibuprofen,0.0,58431.24000000002,158170.74,48255.48
MED136231,Tirzepatide,0.0,58375.07999999999,153819.0,62192.25
MED028585,Acellular Tissue Engineered Vessel,868.6,58351.04000000001,156327.96,0.0
MED131445,Diphenhydramine Hcl,0.0,58306.25,231168.25,0.0
MED073135,Cabergoline,0.0,58300.30000000002,169434.24,68625.6
MED116137,Bimatoprost,0.0,58288.80000000002,220758.4,6222.72
MED007953,Cetirizine Hydrochloride,1145.72,58268.080000000016,249833.88,0.0
MED055763,Wart Remover,0.0,58254.0,159961.0,0.0
MED121531,Methimazole,0.0,58233.390000000014,170255.75,33671.75
MED074716,Saxagliptin And Metformin Hydrochloride,0.0,58213.43999999997,154008.27000000002,0.0
MED123430,Lisinopril,0.0,58182.600000000006,151074.84,57038.46
MED022038,Lidocaine Hydrochloride,0.0,58176.72000000003,154438.19999999998,39871.3
MED134191,Betamethasone Dipropionate,0.0,58175.19,158739.21,0.0
MED081294,Metformin Hydrochloride,0.0,58115.52000000002,169928.63999999998,75523.84
MED027307,"Methenamine, Sodium Phosphate, Monobasic, Methylene Blue, And Hyoscyamine Sulfate",0.0,58078.630000000005,169377.97,39853.64
MED136271,Emtricitabine And Tenofovir Disoproxil Fumarate,0.0,58015.28000000003,209060.56,21944.28
MED048141,Gadoquatrane,0.0,57978.12,177649.58000000002,16693.29
MED101062,Burn Relief,0.0,57913.9,151254.22,0.0
MED076888,"Amanita Muscaria Fruiting Body, Strychnos Ignatii Seed, Lachesis Muta Venom, Magnesium Phosphate, Dibasic Trihydrate, Phosphorus, And Zinc Valerate Dihydrate",0.0,57899.63999999999,152354.18,85424.02
MED076662,"Aconitum Nap, Arnica, Bellis, Calendula, Echinacea, Gelsemium, Hamamelis, Hypericum, Ledum, Phosphorus, Rhus Toxicodendron, Ruta, Staphysag., Symphytum, Hydrastis Canadensis.",0.0,57887.37,164719.54,40010.74
MED025896,Mometasone Furoate,0.0,57843.19999999998,184006.4,54914.41
MED055772,Olmesartan Medoxomil,0.0,57808.48000000004,266692.0,0.0
MED041307,Cholic Acid,0.0,57796.28999999995,213202.24,460.48
MED039393,Loteprednol Etabonate,134.22,57742.19,215622.26,50138.34
MED055196,"Octinoxate, Octocrylene, Octisalate, Avobenzone",0.0,57712.46000000002,158016.81999999998,907.1
MED034152,Rasagiline,0.0,57646.20000000003,183982.8,525.12
MED118053,Fagus Sylvatica Whole,0.0,57628.92000000001,241161.72,16789.74
MED092274,Azathioprine,0.0,57547.65999999997,255677.64,0.0
MED010128,Organophosphate Combination,0.0,57505.19999999998,199448.31,15360.64
MED015009,"Aesculus, Beta Vulgaris, Calc Fluor, Negundium Americana, Paeonia Off, Ratanhia, Sedum Acre, Sulphur",0.0,57473.09999999998,145854.45,13988.38
MED068310,Sodium Fluoride,0.0,57421.92000000001,191103.84,0.0
MED133953,Ciprofloxacin Hydrochloride,0.0,57419.71000000002,256000.11,0.0
MED131284,Nicotine,0.0,57409.0,183898.0,0.0
MED003559,Venetoclax,0.0,57396.56,264760.64,97695.52
MED054354,Lisinopril,0.0,57342.44999999998,229946.64,0.0
MED068726,"Avobenzone, Homosalate, Octisalate, Octocrylene",0.0,57312.360000000015,240981.94,0.0
MED066266,Magnesium Citrate,0.0,57300.81,237010.62,27631.78
MED050513,"Avobenzone,Homosalate,Octisalate,Octocrylene",0.0,57290.31,167019.93,0.0
MED128334,Lansoprazole,0.0,57245.850000000006,188163.0,0.0
MED015946,Cetirizine Hcl,0.0,57159.360000000015,233179.11,0.0
MED019472,Echinacea Angustifolia,0.0,57154.67999999999,213056.55,25847.85
MED036450,Losartan Potassium,0.0,57143.85000000004,213053.7,3207.26
MED113986,Salicylic Acid,0.0,57071.27000000002,152225.88999999998,0.0
MED071251,"Octinoxate, Oxybenzone, Octisalate",0.0,57051.42999999999,153071.94,3268.44
MED033981,"Cinnamomum, Echinacea (Angustifolia), Hydrastis Canadensis, Lappa Major, Trifolium Pratense, Viscum Album",0.0,57037.47,190678.74,0.0
MED061511,Valacyclovir,0.0,56969.49999999997,252198.22,58761.55
MED124715,Glycerin,0.0,56959.12,152683.76,0.0
MED096723,Ensartinib,0.0,56920.34999999998,163813.80000000002,0.0
MED100867,"Diphenhydramine Hydrochloride, Naproxen Sodium",0.0,56906.09999999998,200332.05,7811.69
MED029126,Isopropyl Alcohol,0.0,56894.73999999999,190268.34,0.0
MED134352,Meclizine Hcl,0.0,56851.59999999998,187454.8,26898.1
MED008287,Epinephrine,0.0,56810.31,274466.04000000004,41887.56
MED008430,"Octocrylene, Octisalate, And Avobenzone",0.0,56746.100000000006,165597.0,0.0
MED086573,Lamotrigine,0.0,56726.18000000002,198887.08,0.0
MED059800,Benzalkonium Chloride,0.0,56683.4,171236.01,0.0
MED066836,Nitroglycerin,0.0,56682.08000000002,247810.72999999998,14268.0
MED069482,Cyclophosphamide,0.0,56676.06,254658.18,0.0
MED109003,Fluconazole,0.0,56673.20999999996,260214.39,0.0
MED080943,Haloperidol,0.0,56637.00000000003,241809.25,0.0
MED113925,Carboxymethylcellulose Sodium,0.0,56622.12,154848.72,0.0
MED134181,Norethindrone Acetate And Ethinyl Estradiol,0.0,56567.06999999998,143594.73,5686.92
MED005858,Hydrogen Peroxide,0.0,56555.79999999999,159059.2,13712.0
MED034396,Gold Trichloride,0.0,56521.640000000014,204767.94,0.0
MED025154,"Acetaminophen, Diphenhydramine",0.0,56511.49000000005,211114.54,28919.8
MED038206,Dexmethylphenidate Hydrochloride,0.0,56489.09999999998,246350.46,45680.88
MED000148,Chlorpromazine Hydrochloride,0.0,56477.16000000003,188650.14,61284.65
MED046777,Pyrithione Zinc,0.0,56455.65000000002,143270.9,69415.76
MED105200,Ondansetron,0.0,56446.830000000016,155492.25999999998,0.0
MED031049,Oxycodone And Acetaminophen,5978.34,56435.40000000002,239478.12,56068.29
MED106890,Estradiol And Progesterone,0.0,56346.84,175849.02,27584.16
MED053300,Gabapentin,0.0,56336.880000000005,191060.88,26433.18
MED089410,"Apis Mellifica, Chamomilla, Cimicifuga Racemosa, Cuprum Metallicum, Ignatia Amara, Kali Iodatum, Magnesia Phosphorica, Oophorinum (Suis), Platinum Metallicum, Sepia, Thuja Occidentalis",0.0,56278.23999999999,200729.44,0.0
MED068601,Levofloxacin,709.04,56266.73999999996,240074.46,17396.7
MED034210,Sodium Fluoride,0.0,56265.90000000002,143373.24,38721.24
MED076212,Potassium Chloride,0.0,56174.79999999996,206495.6,55875.28
MED068059,Doxepin Hydrochloride,0.0,56143.19999999998,154371.45,0.0
MED056021,Salicylic Acid 17% Tag Wart Remover,0.0,56142.45000000001,177379.97999999998,0.0
MED081937,Pralatrexate,0.0,56124.0,152964.0,0.0
MED053809,Isopropyl Alcohol,0.0,56089.79999999999,159529.5,0.0
MED120608,Tretinoin,0.0,56077.0,141802.5,20662.65
MED048155,Estradiol,0.0,56034.21000000002,244129.86,5631.6
MED079475,Diflunisal,1518.54,56022.51000000004,220973.4,0.0
MED123738,Zolpidem Tartrate,0.0,56016.95999999999,142441.80000000002,0.0
MED101303,Docusate Sodium,0.0,55958.75,263720.35,0.0
MED002017,Glycerin,0.0,55912.0,165152.0,0.0
MED096133,Omeprazole Magnesium,0.0,55905.62000000002,260011.46,0.0
MED106873,Nicotine Polacrilex,0.0,55888.5,168862.5,21330.0
MED032913,Cuprum Aceticum,0.0,55878.25,168321.55,60329.11
MED113589,Salicylic Acid,0.0,55765.56,147697.56,0.0
MED107430,Salicylic Acid,256.84,55759.65000000002,143017.28999999998,85468.5
MED088879,Nitrogen,0.0,55755.9,215717.4,42091.2
MED101862,Antacid Tablets,0.0,55702.130000000005,197463.64,0.0
MED021754,Verapamil Hydrochloride,0.0,55679.25000000003,231217.0,0.0
MED077472,Isopropyl Alcohol,0.0,55623.50000000006,273882.8,0.0
MED096953,Octinoxate And Zinc Oxide,0.0,55603.25,169085.1,0.0
MED106514,Lacosamide Oral Solution,0.0,55571.390000000014,229295.61,0.0
MED104590,"Benzalkonium Chloride, Lidocaine Hydrochloride",0.0,55558.02000000002,261733.8,21933.0
MED082768,Ethyl Alcohol,0.0,55468.73000000004,196047.58,65590.78
MED097213,"Titanium Dioxide, Zinc Oxide",0.0,55467.72,172200.84,1979.32
MED134215,Acarbose,0.0,55393.79999999999,204954.64,56743.64
MED097003,Womens Liquid Minoxidil 1Pk,0.0,55391.70000000004,241059.0,25695.3
MED066457,Ethyl Alcohol,0.0,55386.20999999999,198600.38,58389.28
MED052097,Quetiapine Fumarate,0.0,55370.79000000001,164428.02000000002,0.0
MED061772,Matricaria Chamomilla,0.0,55352.5,146921.25,2350.74
MED128341,Furosemide,0.0,55323.66000000003,150225.44999999998,0.0
MED095127,Sucralfate,0.0,55276.340000000026,222844.86,27799.56
MED108878,Tretinoin,0.0,55242.85999999999,165185.26,0.0
MED029591,Metformin Hydrochloride,0.0,55224.92999999999,143655.63,39364.71
MED093067,Sirolimus,0.0,55116.600000000006,146746.6,0.0
MED033066,Oleander,0.0,55113.74000000005,233167.62,1216.95
MED092819,Prazosin Hydrochloride,0.0,54936.0,207242.0,7993.62
MED044827,Zinc Oxide,1148.58,54924.48000000001,186512.04,0.0
MED109121,Diazepam,0.0,54915.29999999999,211724.26,17233.37
MED133047,"Acetaminophen, Dextromethorphan Hydrobromide, Guaifenesin, And Phenylephrine Hydrochloride",0.0,54750.29999999999,158698.32,0.0
MED074025,Mercurius Bromatus,0.0,54747.81999999998,179863.91,0.0
MED121652,Buprenorphine Hydrochloride,0.0,54724.19,140441.06,0.0
MED114713,Deferasirox,0.0,54680.67000000001,162698.33,0.0
MED018601,Insulin Glargine,0.0,54654.600000000064,261370.2,0.0
MED051800,"Latanoprostene Bunod Ophthalmic Solution, 0.024%",0.0,54640.0,146332.0,8779.92
MED118486,Lamotrigine,0.0,54627.57999999996,180473.02,0.0
MED092118,Sulfur,0.0,54626.95999999999,137605.28,554.86
MED106793,Eribulin Mesylate,0.0,54625.65000000002,228648.22,136399.2
MED012453,Povidone Iodine Prep Solution 10%,0.0,54538.380000000005,164050.38,38325.16
MED041952,Salicylic Acid,0.0,54529.600000000006,217732.28,46972.7
MED008227,Ioversol,0.0,54519.07999999999,175446.04,67216.34
MED119650,Aluminum Zirconium Tetrachlorohydrex Gly,0.0,54514.07999999996,206919.36,0.0
MED053623,Amitriptyline Hydrochloride,3820.64,54486.35999999999,149135.22,0.0
MED012073,Mucus Relief Dm,0.0,54471.20000000001,270760.63,0.0
MED048579,Ketorolac Tromethamine,0.0,54446.94999999998,198474.3,14468.22
MED075550,Glimepiride,0.0,54408.080000000016,271668.62,10171.68
MED067879,Cyanocobalamin,0.0,54399.72999999998,164454.07,10127.67
MED001455,Valacyclovir,0.0,54329.879999999976,198110.25,5323.5
MED020673,Ketorolac Tromethamine,0.0,54220.79999999999,164352.0,26964.0
MED103167,Octinoxate,0.0,54145.419999999984,155551.13,85634.42
MED025244,Zinc Oxide,2759.5,54113.49000000002,245167.35,0.0
MED010348,Baryta Muriatica,0.0,54088.92999999999,200374.02,0.0
MED063346,Pilocarpine Hydrochloride,0.0,54073.49999999997,150821.7,0.0
MED058901,Diphenhydramine Hcl,0.0,54071.94,192243.72,5310.6
MED130400,Prednisone,0.0,54059.29999999999,154681.78,14426.28
MED093236,Pregabalin,0.0,54057.95999999999,147258.76,0.0
MED095671,Baclofen,452.19,54023.76000000001,173203.16,0.0
MED065362,Triamcinolone Acetonide,0.0,54005.380000000005,144341.56,0.0
MED011184,Cefuroxime Axetil,0.0,53970.84000000008,264592.58,3523.63
MED063595,"Aesculus Hippocastanum, Arnica Montana, Belladonna, Calendula Officinalis, Crotalus Horridus, Echinacea, Graphites, Heloderma Horridum, Lachesis Mutus, Naja Tripudians, Phosphorus, Rhus Toxicodendron, Ruta Graveolens, Sulfur",0.0,53943.51999999999,191959.68,0.0
MED061073,Benzalkonium Chloride,0.0,53933.03999999998,269409.36000000004,14237.08
MED066052,Sodium Fluoride,0.0,53911.55000000002,144565.96,33453.28
MED128612,Cocculus Indicus,105.68,53754.0,169194.9,18011.07
MED052490,Aluminum Chloride,0.0,53640.93000000005,215218.86,0.0
MED103578,"Acetaminophen, Dextromethorphan Hydrobromide, Guaifenesin And Phenylephrine Hydrochloride",0.0,53628.630000000005,134822.19,0.0
MED062441,"Acetaminophen, Dextromethorphan Hydrobromide, Phenylephrine Hcl",0.0,53596.919999999984,149723.08000000002,4234.25
MED052133,Dimethicone,0.0,53564.16,196703.52,37871.08
MED108381,Sertraline Hydrochloride,0.0,53562.31999999998,203195.84,0.0
MED119573,"Octinoxate, Titanium Dioxide And Zinc Oxide",0.0,53524.80000000002,191237.76,0.0
MED085556,Sodium Polystyrene Sulfonate,0.0,53524.52000000002,181741.84,0.0
MED117324,Carboxymethylcellulose Sodium And Glycerin,0.0,53515.15,164486.65,8667.56
MED014089,Sodium Monofluorophosphate,0.0,53470.50000000003,244145.4,50721.68
MED104877,Nortriptyline Hydrochloride,0.0,53447.75999999998,154036.8,0.0
MED087499,Ferrum Sulphuricum,0.0,53439.53999999995,248476.36,11557.04
MED008997,"Dextromethorphan Hydrobromide, Guaifenesin",0.0,53427.5,175276.99000000002,0.0
MED061486,Propranolol Hydrochloride,0.0,53425.44,265369.26,0.0
MED090767,Risedronate Sodium,0.0,53415.46000000002,190207.92,0.0
MED129461,Clobetasol Propionate,0.0,53372.84,164126.32,0.0
MED063849,Ivabradine,907.18,53305.330000000016,145887.43,0.0
MED061327,Magnesium Hydroxide,0.0,53304.13999999999,142937.72,36632.28
MED066849,Flumazenil,0.0,53299.56,143078.88,2581.32
MED089262,Bevacizumab,0.0,53252.25,198236.75,12644.29
MED036710,Menthol,0.0,53246.15999999997,248146.74,0.0
MED060013,Lycopus Virginicus,0.0,53222.640000000014,236480.36,45670.97
MED130968,Nitrogen,0.0,53221.28000000003,155892.65999999997,0.0
MED082275,Amoxicillin And Clavulanate Potassium,0.0,53186.12,152791.99,0.0
MED109470,Oxygen,0.0,53150.15999999999,174106.06,45630.92
MED062346,"Dextromethorphan Hbr, Guaifenesin",283.39,53133.390000000014,177974.44,39502.68
MED076157,Dextroamphetamine Sulfate,996.42,53095.27999999997,258641.84000000003,0.0
MED069286,Diclofenac Sodium,0.0,53050.29999999999,228796.45,78504.47
MED125114,Dextromethorphan Polistirex,1526.63,53038.79999999999,155285.1,19171.0
MED041122,Antiperspirant Above Invisible Masculino Aerosol,0.0,53032.19999999998,211383.9,32520.6
MED064266,Iomeprol Injection,0.0,53020.0,135215.0,0.0
MED110553,Doxycycline Hyclate,0.0,53019.75999999998,168475.88,0.0
MED027934,Ipratropium Bromide And Albuterol,0.0,52950.23999999996,167149.43000000002,29674.24
MED054045,Nelarabine,0.0,52929.9,135304.4,34708.52
MED079449,Lansoprazole,0.0,52915.20000000004,242918.4,0.0
MED024487,"Apis Mellifica, Lachesis Mutus, Phosphorus, Thymus Gland, Zinc Met",0.0,52825.48000000001,167517.79,0.0
MED031965,Alpelisib,0.0,52824.16999999996,204026.27,17356.97
MED020588,Phenazopyridine Hydrochloride,0.0,52817.37,144995.16,0.0
MED094009,Carbamazepine,0.0,52756.33999999997,205658.46,42278.22
MED045431,Norethindrone Acetate/Ethinyl Estradiol And Ferrous Fumarate,0.0,52741.879999999976,198105.92,0.0
MED101401,Boron,0.0,52731.140000000014,199721.06,55004.18
MED130365,Hydroxychloroquine Sulfate,0.0,52628.47,144503.16999999998,0.0
MED109486,Ishancare Anti-Itch Cream,0.0,52564.67999999999,132337.80000000002,0.0
MED100214,Secukinumab,0.0,52543.639999999956,155842.32,47168.0
MED021355,"Octinoxate, Oxybenzone",0.0,52496.4,218418.78,0.0
MED077743,Amphetamine Extended-Release,1127.21,52460.98999999999,162879.89,0.0
MED013365,Methocarbamol,0.0,52427.25999999998,162928.92,26680.5
MED029168,Zinc Oxide,0.0,52415.110000000015,142102.13999999998,0.0
MED092614,"Octinoxate, Octocrylene, Titanium Dioxide",1077.0,52406.600000000006,205206.85,0.0
MED065176,Esmolol Hydrochloride In Sodium Chloride,0.0,52405.79999999999,161087.7,5652.2
MED027623,Magnesium Sulfate,0.0,52359.0,189069.0,56720.7
MED109881,Acyclovir,0.0,52351.65,184946.19,46673.33
MED095779,"Chelidonium Majus, Berberis Aquifolium, Berberis Vulgaris, Dioscorea Villosa, Calcarea Sulphurica, Cupressus Lawsoniana, Hepar Sulphurica Calcareum, Cholesterinum, Fel Tauri, Lycopodium Clavatum, Magnesia Sulphurica",0.0,52329.41,149920.39,6791.68
MED056160,Zinc Oxide,0.0,52322.76999999999,143838.36,72587.16
MED053957,Cephalexin,0.0,52310.27999999997,160082.76,17400.3
MED032969,Natrum Nitricum,0.0,52303.94,168869.47999999998,0.0
MED065787,Ondansetron,0.0,52280.74000000002,146672.05,0.0
MED107390,"Acetaminophen, Diphenhydramine Hcl Phenylephrine Hcl",0.0,52233.0,201445.5,12962.58
MED019195,Spironolactone,0.0,52043.20000000001,196270.8,81184.74
MED107581,Timolol Maleate,0.0,52016.580000000016,151933.32,81849.6
MED120075,Titanium Dioxide,0.0,51978.4,146200.0,0.0
MED054469,Dihydroergotamine Mesylate,0.0,51952.590000000026,252347.13,17486.42
MED124290,Povidone Iodine Prep Pad,0.0,51942.95999999999,149259.06,0.0
MED005353,Fluorouracil,2988.51,51903.54000000001,207816.7,22614.2
MED021536,"Avobenzone, Homosalate, Octisalate, Octocrylene",0.0,51861.50999999995,178747.68000000002,31635.04
MED050165,Thyroid,0.0,51840.00000000003,245154.0,23289.63
MED051957,Deutetrabenazine,0.0,51830.24999999997,234566.50000000003,14235.76
MED060133,Pix Liquida,0.0,51826.860000000015,249318.72,56739.2
MED129454,Gabapentin,0.0,51816.24000000002,151592.6,0.0
MED114302,Docosanol,3096.05,51739.98999999999,138603.63,49011.93
MED109507,Olmesartan Medoxomil-Hydrochlorothiazide,0.0,51694.62,156092.76,0.0
MED040108,Diltiazem Hydrochloride,0.0,51689.41999999996,168426.2,0.0
MED031358,Pemigatinib,0.0,51646.73000000001,207910.09,88759.76
MED046826,Acetazolamide,0.0,51639.93000000002,190292.04,0.0
MED096416,Atorvastatin Calcium,0.0,51628.08,129918.66,83871.54
MED133043,Esomeprazole Magnesium,0.0,51613.52000000002,140560.24,18896.07
MED026683,Oxycodone And Acetaminophen,0.0,51570.17999999999,194048.99,0.0
MED130940,Everolimus,0.0,51545.0,139171.5,0.0
MED121806,Fluconazole,0.0,51514.72,145706.94,26241.93
MED075626,"Pertuzumab, Trastuzumab, And Hyaluronidase-Zzxf",0.0,51490.00000000003,193404.8,39444.4
MED077461,Valganciclovir,1469.52,51467.580000000016,162179.82,5690.52
MED069242,"Adonis Ver, Cactus Grand, Convallaria, Crataegus Oxy, Iberis Amara, Laurocerasus, Viscum Alb",0.0,51465.919999999984,133781.12,36105.7
MED054286,Acarbose,0.0,51371.51000000001,201633.34,0.0
MED091734,Spironolactone,0.0,51362.94,176178.84,25386.0
MED119883,Potassium Citrate,0.0,51341.09999999998,152632.05000000002,13631.29
MED009725,Doxycycline Monohydrate,0.0,51304.07999999999,135201.0,0.0
MED108272,Bupropion Hydrochloride,0.0,51260.30000000002,222946.4,6740.24
MED037745,Kit For The Preparation Of Technetium Tc 99M Exametazime For Leukocyte Labeling,0.0,51242.49000000005,141118.37999999998,0.0
MED007197,Dapsone,0.0,51235.73000000001,151039.72,5727.4
MED095937,"Brompheniramine Maleate, Pseudoephedrine Hydrochloride And Dextromethorphan Hydrobromide",0.0,51233.28,238002.22,0.0
MED069475,Menthol Flavor Cough Drop,666.18,51150.0,137671.93,25031.26
MED000206,Sodium Fluoride,0.0,51143.129999999976,154147.77000000002,28118.16
MED036052,Cetirizine Hydrochloride,0.0,51142.0,208031.2,0.0
MED133841,Etoposide,0.0,51135.48999999996,242263.41,0.0
MED014110,Alcohol Antiseptic,3738.74,51128.28,244112.4,0.0
MED053051,Fluphenazine Hydrochloride,0.0,51105.79999999999,210919.1,0.0
MED041137,Aspirin,0.0,51096.9,143538.3,15355.26
MED134389,Metformin Hydrochloride,0.0,51090.54999999999,204396.36,0.0
MED011629,Topiramate,0.0,51062.63999999999,188903.82,32633.02
MED021117,Raloxifene Hydrochloride,1876.12,51040.28999999998,164911.69,0.0
MED072854,Lamotrigine,0.0,50855.84,178295.32,19477.64
MED036425,Aluminum Zirconium Trichlorohydrix Gly 20%,0.0,50850.80000000002,180738.8,0.0
MED001853,"Octisalate, Octocrylene, Zinc Oxide",0.0,50808.100000000006,136024.0,17211.2
MED009995,"Avobenzone,Homosalate,Octisalate",0.0,50727.75,188176.65,0.0
MED092149,Tizanidine,0.0,50659.90999999997,157030.15,0.0
MED034885,Pantoprazole Sodium,0.0,50642.70999999996,141345.2,1259.2
MED132478,Alcohol,0.0,50637.01,128546.68,0.0
MED125197,Quetiapine,0.0,50618.47000000003,235347.49,42721.51
MED054141,"Brompheniramine Maleate, Dextromethorphan Hydrobromide",0.0,50616.72,165987.36,0.0
MED111184,Lidocaine,227.74,50588.37000000002,133233.21,36131.04
MED061310,Pyrithione Zinc,0.0,50585.40000000005,214752.45,0.0
MED100663,Methimazole,0.0,50575.17999999999,168751.75999999998,0.0
MED025124,Gabapentin,1389.87,50531.25,209816.53,0.0
MED093485,Ketorolac Tromethamine,0.0,50528.40000000002,168369.53999999998,0.0
MED096950,Aluminum Zirconium Tetrachlorohydrex Gly,0.0,50522.25,141271.65,0.0
MED076570,Menthol,0.0,50495.379999999976,179120.24,0.0
MED089333,Paliperidone,0.0,50485.600000000006,161484.4,0.0
MED119983,Propranolol Hydrochloride,0.0,50483.16,203682.96,57013.82
MED002110,Zinc Oxide,0.0,50466.87000000002,142583.06999999998,14935.62
MED132272,Fluoride Treatment,0.0,50449.78,170105.65,0.0
MED040393,"Cactus Grandiflorus, Hamamelis Virginiana, Valeriana Officinalis, Arteria Suis, Heart (Suis), Arnica Montana, Aurum Metallicum, Baryta Muriatica, Cholesterinum, Lecithin, Magnesia Muriatica, Oxalicum Acidum, Phosphorus",0.0,50362.97,158935.63,8439.06
MED098460,Coola Guava Mango Sunscreen,0.0,50344.57999999999,153994.06,30171.25
MED097024,Ginsenoside Compound K,0.0,50330.27000000002,174110.36,0.0
MED060196,Thlaspi Bursa Pastoris,0.0,50281.100000000006,141356.3,104550.32
MED069648,Zinc Oxide,0.0,50260.0,205503.2,0.0
MED027060,"Arnica Montana, Ferrum Phosphoricum, Hypericum Perforatum, Thuja Occidentalis, Ledum Palustre",1021.68,50230.57000000001,188693.44,0.0
