Inventory_ID,Medicine_ID,Supplier_ID,Batch_Number,Manufacturing_Date,Expiry_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Reorder_Level,Storage_Temperature,Warehouse_Location,Stock_Status,Last_Restock_Date
INV000521,MED000231,SUP0053,BAT544114,2025-08-07,2027-06-28,328,358.36,431.77,113,Refrigerated (2–8°C),WH-B,In Stock,2025-10-09
INV000523,MED000231,SUP0007,BAT354854,2024-05-18,2026-02-07,351,186.55,241.44,53,Refrigerated (2–8°C),WH-B,In Stock,2024-06-05
INV000737,MED000231,SUP0019,BAT229660,2025-07-05,2026-08-29,889,112.49,138.77,97,Frozen (-20°C),WH-C,In Stock,2025-09-10
INV001312,MED000231,SUP0061,BAT586993,2025-11-17,2028-04-05,137,486.61,584.0,179,Refrigerated (2–8°C),WH-D,Low Stock,2026-03-24
INV001796,MED000231,SUP0046,BAT547898,2023-10-19,2026-01-06,657,110.33,138.67,88,Frozen (-20°C),WH-E,In Stock,2024-03-23
INV002059,MED000231,SUP0053,BAT584487,2024-11-28,2026-08-20,531,209.3,267.85,186,Frozen (-20°C),WH-E,In Stock,2025-04-09
INV003487,MED000231,SUP0001,BAT108077,2025-07-19,2028-06-03,563,29.79,39.2,149,Refrigerated (2–8°C),WH-D,In Stock,2025-11-22
INV000984,MED000232,SUP0074,BAT548217,2025-02-10,2026-06-05,330,113.21,144.57,57,Refrigerated (2–8°C),WH-D,In Stock,2025-03-20
INV002303,MED000232,SUP0037,BAT476221,2025-11-24,2028-01-13,389,111.88,148.06,178,Frozen (-20°C),WH-D,In Stock,2025-12-15
INV002719,MED000233,SUP0022,BAT605994,2023-11-16,2025-11-05,612,171.69,207.53,82,Refrigerated (2–8°C),WH-A,In Stock,2024-02-23
INV003521,MED000233,SUP0024,BAT685661,2024-06-07,2026-05-28,875,355.59,447.36,195,Refrigerated (2–8°C),WH-A,In Stock,2024-11-20
INV003612,MED000233,SUP0004,BAT771170,2024-04-27,2025-04-22,11,65.96,88.87,150,Frozen (-20°C),WH-E,Low Stock,2024-08-17
INV004166,MED000233,SUP0038,BAT144011,2026-01-12,2027-08-05,200,317.65,443.04,38,Room Temperature,WH-C,In Stock,2026-05-27
INV001539,MED000234,SUP0011,BAT801934,2026-02-16,2027-12-08,745,511.1,711.01,120,Refrigerated (2–8°C),WH-E,In Stock,2026-07-20
INV001774,MED000234,SUP0026,BAT125994,2023-08-25,2026-02-10,186,321.36,419.58,114,Refrigerated (2–8°C),WH-D,In Stock,2023-12-29
INV002638,MED000234,SUP0001,BAT948866,2025-04-15,2027-09-02,177,388.0,539.19,159,Refrigerated (2–8°C),WH-C,In Stock,2025-05-11
INV002694,MED000234,SUP0004,BAT476422,2024-04-26,2026-10-13,698,294.96,380.03,140,Refrigerated (2–8°C),WH-C,In Stock,2024-09-19
INV002706,MED000234,SUP0056,BAT353172,2025-01-21,2027-06-10,892,477.7,637.38,32,Frozen (-20°C),WH-C,In Stock,2025-05-09
INV001026,MED000235,SUP0026,BAT997940,2026-03-08,2027-06-01,990,250.7,341.98,143,Frozen (-20°C),WH-D,In Stock,2026-06-20
INV002691,MED000235,SUP0060,BAT734343,2024-04-05,2026-03-26,828,546.27,678.86,41,Room Temperature,WH-E,In Stock,2024-07-15
INV003982,MED000236,SUP0062,BAT823154,2024-08-23,2026-09-12,646,595.11,767.14,107,Refrigerated (2–8°C),WH-E,In Stock,2024-12-20
INV004053,MED000236,SUP0059,BAT230335,2026-02-26,2027-06-21,65,393.26,539.92,71,Refrigerated (2–8°C),WH-B,Low Stock,2026-06-05
INV000968,MED000238,SUP0001,BAT780154,2025-07-01,2028-02-16,995,198.11,275.23,119,Frozen (-20°C),WH-C,In Stock,2025-12-17
INV002524,MED000238,SUP0027,BAT241800,2024-02-06,2026-07-25,948,597.83,753.68,29,Refrigerated (2–8°C),WH-A,In Stock,2024-05-10
INV003863,MED000238,SUP0072,BAT639861,2024-05-25,2025-05-20,854,6.97,9.54,163,Frozen (-20°C),WH-E,In Stock,2024-08-10
INV004598,MED000238,SUP0007,BAT700041,2025-10-26,2026-10-21,764,557.22,760.94,135,Refrigerated (2–8°C),WH-A,In Stock,2025-11-17
INV000214,MED000239,SUP0027,BAT851742,2026-04-17,2027-06-11,456,274.79,357.96,39,Refrigerated (2–8°C),WH-E,In Stock,2026-07-20
INV002592,MED000239,SUP0067,BAT405457,2023-11-04,2025-12-23,208,391.59,511.39,83,Room Temperature,WH-C,In Stock,2023-11-25
INV001469,MED000240,SUP0042,BAT867405,2025-08-23,2028-01-10,535,492.52,612.6,193,Refrigerated (2–8°C),WH-D,In Stock,2025-12-17
INV003960,MED000240,SUP0052,BAT119099,2024-04-26,2026-04-16,792,292.47,376.77,109,Room Temperature,WH-D,In Stock,2024-10-13
INV004273,MED000240,SUP0004,BAT758873,2025-08-26,2028-04-12,751,478.92,644.98,79,Frozen (-20°C),WH-D,In Stock,2025-12-30
INV002544,MED000241,SUP0047,BAT613146,2023-10-12,2026-04-29,536,22.38,31.0,86,Room Temperature,WH-A,In Stock,2024-02-22
INV003444,MED000241,SUP0020,BAT445916,2025-08-04,2028-01-21,351,558.43,756.84,32,Refrigerated (2–8°C),WH-D,In Stock,2025-10-14
INV003953,MED000242,SUP0072,BAT231341,2024-09-25,2026-11-14,174,40.32,48.8,51,Refrigerated (2–8°C),WH-C,In Stock,2025-02-11
INV001893,MED000243,SUP0001,BAT390910,2025-07-03,2026-10-26,899,259.9,338.21,79,Frozen (-20°C),WH-C,In Stock,2025-07-26
INV002322,MED000244,SUP0046,BAT851671,2026-01-31,2028-04-20,530,169.48,227.52,119,Refrigerated (2–8°C),WH-B,In Stock,2026-04-19
INV000070,MED000245,SUP0069,BAT899213,2024-08-03,2026-01-25,756,169.52,223.41,148,Frozen (-20°C),WH-E,In Stock,2024-10-12
INV000687,MED000245,SUP0019,BAT513989,2025-10-18,2028-08-03,104,43.5,60.68,68,Refrigerated (2–8°C),WH-B,In Stock,2026-04-02
INV001716,MED000246,SUP0066,BAT964371,2023-12-20,2025-03-14,613,103.06,127.78,148,Frozen (-20°C),WH-C,In Stock,2024-05-06
INV003615,MED000246,SUP0016,BAT972959,2025-11-05,2027-01-29,684,344.67,455.73,184,Refrigerated (2–8°C),WH-B,In Stock,2026-02-08
INV000960,MED000247,SUP0006,BAT715054,2024-08-14,2026-02-05,947,49.55,64.88,50,Refrigerated (2–8°C),WH-C,In Stock,2024-12-21
INV004271,MED000247,SUP0025,BAT482500,2024-06-20,2026-06-10,129,348.24,463.06,112,Room Temperature,WH-A,In Stock,2024-09-07
INV000018,MED000248,SUP0032,BAT335612,2023-11-29,2025-09-19,602,141.92,176.55,166,Room Temperature,WH-A,In Stock,2023-12-19
INV002742,MED000248,SUP0062,BAT788770,2024-10-26,2027-08-12,998,425.28,525.67,27,Room Temperature,WH-B,In Stock,2025-01-24
INV003514,MED000248,SUP0071,BAT237067,2024-03-08,2026-05-27,268,272.32,380.18,155,Refrigerated (2–8°C),WH-D,In Stock,2024-07-28
INV004475,MED000248,SUP0041,BAT779428,2025-06-14,2027-09-02,616,468.31,624.93,95,Refrigerated (2–8°C),WH-A,In Stock,2025-10-10
INV000087,MED000249,SUP0004,BAT760626,2024-11-22,2027-09-08,318,13.14,16.84,166,Room Temperature,WH-A,In Stock,2025-01-16
INV002565,MED000249,SUP0030,BAT714852,2024-06-06,2026-09-24,309,469.24,640.17,161,Room Temperature,WH-B,In Stock,2024-07-02
INV004261,MED000250,SUP0075,BAT580841,2025-10-21,2028-01-09,166,187.84,239.52,117,Refrigerated (2–8°C),WH-E,In Stock,2025-11-19
INV003312,MED000251,SUP0011,BAT546724,2024-01-03,2025-05-27,118,31.35,42.35,111,Frozen (-20°C),WH-E,In Stock,2024-03-03
INV001556,MED000252,SUP0071,BAT864810,2025-03-31,2028-01-15,917,395.43,503.32,146,Refrigerated (2–8°C),WH-B,In Stock,2025-06-07
INV004198,MED000252,SUP0054,BAT393768,2024-09-14,2026-05-07,310,425.88,582.81,194,Room Temperature,WH-C,In Stock,2024-11-12
INV002577,MED000253,SUP0070,BAT473015,2024-06-03,2025-07-28,387,312.51,392.79,187,Frozen (-20°C),WH-C,In Stock,2024-07-23
INV002862,MED000253,SUP0043,BAT774705,2024-12-18,2027-02-06,879,461.07,609.96,83,Refrigerated (2–8°C),WH-B,In Stock,2025-04-28
INV000946,MED000254,SUP0063,BAT107246,2024-06-03,2027-05-19,231,240.24,302.67,145,Refrigerated (2–8°C),WH-B,In Stock,2024-08-21
INV003550,MED000254,SUP0041,BAT300685,2024-05-22,2027-04-07,573,20.13,24.54,192,Room Temperature,WH-A,In Stock,2024-07-05
INV000080,MED000255,SUP0060,BAT822131,2025-04-03,2028-01-18,965,302.78,393.24,94,Room Temperature,WH-E,In Stock,2025-07-30
INV000667,MED000255,SUP0037,BAT537420,2024-07-22,2026-10-10,250,76.02,95.44,32,Room Temperature,WH-E,In Stock,2025-01-18
INV001635,MED000255,SUP0072,BAT655000,2023-07-31,2025-03-22,750,577.48,767.33,91,Frozen (-20°C),WH-D,In Stock,2024-01-22
INV001779,MED000255,SUP0033,BAT139165,2023-08-30,2026-07-15,599,328.61,456.21,85,Room Temperature,WH-E,In Stock,2023-11-20
INV001813,MED000255,SUP0018,BAT857471,2024-07-24,2025-08-18,369,419.71,535.68,88,Frozen (-20°C),WH-A,In Stock,2024-12-08
INV002652,MED000256,SUP0057,BAT214672,2025-09-21,2027-07-13,564,117.14,142.21,174,Room Temperature,WH-E,In Stock,2026-02-06
INV003343,MED000256,SUP0051,BAT487530,2025-09-03,2027-01-26,763,493.8,621.73,150,Room Temperature,WH-A,In Stock,2026-01-23
INV002237,MED000257,SUP0056,BAT853429,2025-11-26,2028-01-15,661,495.32,639.32,109,Room Temperature,WH-E,In Stock,2026-03-22
INV002956,MED000258,SUP0047,BAT374411,2024-05-30,2025-06-24,422,142.4,187.84,178,Room Temperature,WH-C,In Stock,2024-08-09
INV000168,MED000259,SUP0009,BAT347459,2025-08-09,2027-06-30,972,24.27,29.87,170,Refrigerated (2–8°C),WH-C,In Stock,2025-11-30
INV000823,MED000259,SUP0066,BAT368735,2025-07-17,2027-08-06,742,269.55,336.57,183,Room Temperature,WH-A,In Stock,2025-12-02
INV001147,MED000259,SUP0005,BAT974364,2025-12-20,2026-12-15,74,311.36,406.59,58,Refrigerated (2–8°C),WH-D,In Stock,2026-02-15
INV001908,MED000259,SUP0001,BAT566529,2024-03-11,2025-05-05,862,139.26,188.05,66,Room Temperature,WH-B,In Stock,2024-06-22
INV002945,MED000259,SUP0031,BAT337863,2024-05-21,2026-11-07,861,499.65,657.07,25,Room Temperature,WH-D,In Stock,2024-09-28
INV004932,MED000259,SUP0008,BAT103127,2025-11-14,2026-12-09,380,204.19,277.87,75,Room Temperature,WH-C,In Stock,2025-12-28
INV002581,MED000260,SUP0062,BAT891638,2024-12-30,2026-03-25,674,125.01,167.09,166,Refrigerated (2–8°C),WH-C,In Stock,2025-05-19
INV004200,MED000260,SUP0030,BAT983906,2023-11-25,2026-07-12,916,80.15,97.35,100,Room Temperature,WH-D,In Stock,2024-03-27
INV004380,MED000260,SUP0054,BAT870653,2026-07-02,2028-10-19,23,595.81,724.54,98,Refrigerated (2–8°C),WH-D,Low Stock,2026-07-20
INV002010,MED000261,SUP0070,BAT410383,2026-02-13,2027-04-09,828,59.07,79.36,29,Room Temperature,WH-B,In Stock,2026-07-20
INV002625,MED000261,SUP0012,BAT707603,2023-12-23,2026-12-07,249,423.54,547.1,184,Refrigerated (2–8°C),WH-C,In Stock,2024-03-13
INV000824,MED000262,SUP0040,BAT712916,2025-12-29,2028-04-17,318,531.71,720.52,174,Room Temperature,WH-D,In Stock,2026-04-14
INV001955,MED000262,SUP0048,BAT745262,2025-07-11,2028-03-27,931,93.27,114.74,85,Frozen (-20°C),WH-D,In Stock,2025-09-18
INV003342,MED000262,SUP0035,BAT947158,2025-10-17,2028-03-05,939,598.76,799.36,186,Refrigerated (2–8°C),WH-A,In Stock,2026-04-02
INV003369,MED000262,SUP0063,BAT402478,2023-10-21,2025-04-13,120,104.59,130.3,66,Frozen (-20°C),WH-C,In Stock,2023-12-29
INV003890,MED000262,SUP0041,BAT385340,2026-04-30,2029-04-14,916,413.42,542.7,37,Frozen (-20°C),WH-A,In Stock,2026-07-20
INV000423,MED000263,SUP0031,BAT204904,2025-02-23,2027-09-11,921,194.08,250.39,74,Frozen (-20°C),WH-C,In Stock,2025-03-27
INV003702,MED000263,SUP0042,BAT352268,2024-01-24,2025-09-15,240,387.71,489.59,38,Frozen (-20°C),WH-E,In Stock,2024-02-11
INV003073,MED000264,SUP0055,BAT281317,2024-09-18,2027-07-05,13,253.91,355.27,78,Room Temperature,WH-B,Low Stock,2024-10-15
INV003477,MED000264,SUP0027,BAT314386,2024-02-02,2025-01-27,41,371.28,451.28,154,Refrigerated (2–8°C),WH-A,Low Stock,2024-05-29
INV000145,MED000265,SUP0011,BAT424620,2025-08-30,2028-04-16,832,403.72,551.4,57,Frozen (-20°C),WH-E,In Stock,2025-12-07
INV000784,MED000265,SUP0066,BAT654844,2024-03-18,2027-01-02,466,24.4,30.05,146,Frozen (-20°C),WH-C,In Stock,2024-05-26
INV001171,MED000265,SUP0070,BAT120887,2023-09-02,2025-08-22,799,547.78,741.35,110,Frozen (-20°C),WH-A,In Stock,2023-10-10
INV001992,MED000265,SUP0008,BAT824851,2024-07-09,2025-10-02,779,289.96,365.43,36,Frozen (-20°C),WH-C,In Stock,2024-11-23
INV003695,MED000265,SUP0034,BAT545192,2025-04-08,2027-11-24,431,357.19,456.73,68,Frozen (-20°C),WH-E,In Stock,2025-08-21
INV001569,MED000266,SUP0034,BAT277233,2025-03-10,2027-11-25,425,544.04,675.05,66,Room Temperature,WH-C,In Stock,2025-05-29
INV001755,MED000266,SUP0024,BAT143884,2024-03-24,2026-10-10,457,435.18,579.81,59,Frozen (-20°C),WH-D,In Stock,2024-04-16
INV001655,MED000267,SUP0067,BAT662146,2025-11-01,2028-09-16,849,380.13,515.31,118,Refrigerated (2–8°C),WH-B,In Stock,2025-11-26
INV002016,MED000267,SUP0011,BAT190127,2023-10-25,2025-01-17,468,29.97,40.14,156,Frozen (-20°C),WH-E,In Stock,2024-03-23
INV004927,MED000267,SUP0074,BAT185985,2026-03-17,2028-10-02,610,506.26,708.04,122,Frozen (-20°C),WH-A,In Stock,2026-04-28
INV002508,MED000268,SUP0049,BAT161793,2026-03-12,2028-12-26,793,566.08,710.3,26,Frozen (-20°C),WH-D,In Stock,2026-05-08
INV004769,MED000268,SUP0026,BAT801025,2025-09-08,2027-12-27,44,439.48,597.19,92,Refrigerated (2–8°C),WH-E,Low Stock,2025-12-25
INV000744,MED000269,SUP0046,BAT797848,2024-02-02,2025-12-23,204,270.04,345.01,150,Refrigerated (2–8°C),WH-E,In Stock,2024-06-27
INV002696,MED000269,SUP0049,BAT878464,2026-06-21,2028-01-12,506,369.69,509.22,167,Frozen (-20°C),WH-C,In Stock,2026-07-20
INV003315,MED000269,SUP0070,BAT536190,2025-10-19,2026-10-14,834,311.8,393.84,82,Room Temperature,WH-A,In Stock,2025-11-28
INV003782,MED000269,SUP0031,BAT732092,2023-12-26,2026-05-14,426,275.11,339.27,194,Room Temperature,WH-D,In Stock,2024-05-30
INV004330,MED000269,SUP0012,BAT733457,2024-06-11,2025-11-03,777,183.14,251.42,84,Refrigerated (2–8°C),WH-B,In Stock,2024-11-14
INV001876,MED000270,SUP0033,BAT392582,2026-03-14,2029-02-26,423,575.81,782.3,47,Frozen (-20°C),WH-B,In Stock,2026-04-27
INV002980,MED000270,SUP0002,BAT916949,2023-07-22,2025-09-09,962,191.03,240.28,43,Room Temperature,WH-C,In Stock,2023-11-25
INV000652,MED000271,SUP0040,BAT280079,2025-01-03,2026-07-27,380,463.0,559.98,98,Refrigerated (2–8°C),WH-C,In Stock,2025-05-21
INV000976,MED000271,SUP0032,BAT907526,2024-01-08,2025-08-30,961,361.78,491.47,185,Room Temperature,WH-A,In Stock,2024-02-28
INV001922,MED000271,SUP0010,BAT817002,2023-09-05,2026-04-22,612,252.35,347.41,47,Frozen (-20°C),WH-A,In Stock,2023-10-31
INV001592,MED000272,SUP0006,BAT342069,2024-12-13,2027-10-29,748,412.02,505.38,43,Room Temperature,WH-C,In Stock,2025-01-08
INV001687,MED000272,SUP0060,BAT619829,2025-06-26,2027-06-16,194,271.26,373.87,80,Frozen (-20°C),WH-C,In Stock,2025-08-11
INV002250,MED000272,SUP0024,BAT514736,2026-01-20,2027-03-16,102,226.56,304.61,148,Room Temperature,WH-D,Low Stock,2026-04-03
INV002413,MED000272,SUP0001,BAT203763,2025-11-24,2027-09-15,922,440.81,589.31,106,Refrigerated (2–8°C),WH-C,In Stock,2026-03-10
INV000218,MED000273,SUP0045,BAT224395,2024-07-20,2026-12-07,541,438.08,545.21,57,Room Temperature,WH-A,In Stock,2024-11-12
INV000429,MED000275,SUP0060,BAT625465,2026-05-31,2027-07-25,372,11.3,14.1,153,Frozen (-20°C),WH-B,In Stock,2026-07-20
INV000875,MED000275,SUP0036,BAT432963,2023-10-10,2026-01-27,663,451.58,562.58,98,Frozen (-20°C),WH-C,In Stock,2024-02-08
INV004764,MED000275,SUP0064,BAT834877,2023-11-10,2025-03-04,102,157.58,217.55,143,Room Temperature,WH-B,Low Stock,2024-01-16
INV004098,MED000276,SUP0025,BAT739702,2024-11-11,2026-06-04,793,205.06,254.36,129,Room Temperature,WH-C,In Stock,2024-12-10
INV004711,MED000276,SUP0059,BAT597891,2023-12-18,2025-04-11,501,549.14,701.27,51,Frozen (-20°C),WH-C,In Stock,2024-04-24
INV002325,MED000277,SUP0007,BAT369035,2024-08-04,2027-02-20,396,103.64,132.88,72,Frozen (-20°C),WH-B,In Stock,2024-12-31
INV003957,MED000277,SUP0029,BAT512885,2025-09-03,2028-07-19,785,511.46,695.07,99,Refrigerated (2–8°C),WH-A,In Stock,2025-10-02
INV004157,MED000277,SUP0069,BAT161154,2024-03-21,2026-10-07,512,502.75,677.47,160,Frozen (-20°C),WH-C,In Stock,2024-05-31
INV004171,MED000277,SUP0074,BAT575543,2024-07-12,2027-06-27,262,71.72,94.57,34,Frozen (-20°C),WH-B,In Stock,2024-10-18
INV000278,MED000278,SUP0053,BAT162165,2025-02-07,2027-09-25,718,153.56,206.12,58,Room Temperature,WH-D,In Stock,2025-03-26
INV001916,MED000278,SUP0020,BAT162033,2024-12-18,2026-02-11,285,592.5,788.6,149,Frozen (-20°C),WH-B,In Stock,2025-03-14
INV002490,MED000278,SUP0018,BAT391373,2023-10-05,2024-10-29,237,82.64,110.16,175,Room Temperature,WH-C,In Stock,2024-01-09
INV002650,MED000278,SUP0042,BAT457982,2026-03-23,2028-06-10,155,197.02,260.19,136,Refrigerated (2–8°C),WH-D,In Stock,2026-07-20
INV004737,MED000278,SUP0045,BAT221728,2023-10-10,2025-09-29,925,188.42,236.25,60,Refrigerated (2–8°C),WH-A,In Stock,2024-02-16
INV003882,MED000279,SUP0001,BAT801435,2024-05-02,2025-04-27,948,428.61,561.53,187,Frozen (-20°C),WH-A,In Stock,2024-07-13
INV000271,MED000280,SUP0025,BAT954815,2025-09-14,2028-02-01,668,248.43,322.55,151,Frozen (-20°C),WH-D,In Stock,2026-02-05
INV000328,MED000280,SUP0021,BAT867926,2025-12-31,2028-08-17,664,108.65,151.43,106,Frozen (-20°C),WH-E,In Stock,2026-05-19
INV000634,MED000280,SUP0059,BAT854787,2024-08-21,2027-04-08,998,125.32,153.57,94,Frozen (-20°C),WH-E,In Stock,2024-12-05
INV003803,MED000280,SUP0033,BAT511310,2023-08-18,2026-04-04,228,105.9,142.02,150,Frozen (-20°C),WH-D,In Stock,2024-01-01
INV000235,MED000282,SUP0030,BAT171269,2024-05-25,2025-05-20,517,227.05,300.52,141,Frozen (-20°C),WH-E,In Stock,2024-08-03
INV000513,MED000284,SUP0034,BAT484914,2024-12-13,2026-07-06,830,59.68,76.39,101,Room Temperature,WH-A,In Stock,2025-03-03
INV003049,MED000284,SUP0017,BAT175310,2026-07-11,2028-11-27,899,17.49,21.73,60,Room Temperature,WH-E,In Stock,2026-07-20
INV000587,MED000285,SUP0025,BAT682401,2025-09-15,2027-08-06,157,598.49,798.39,98,Room Temperature,WH-A,In Stock,2026-01-14
INV002469,MED000286,SUP0041,BAT882872,2025-10-05,2027-04-28,178,84.98,116.41,33,Room Temperature,WH-B,In Stock,2025-12-30
INV003664,MED000286,SUP0007,BAT974176,2024-10-14,2027-07-01,480,578.52,784.05,78,Room Temperature,WH-B,In Stock,2024-12-08
INV004697,MED000287,SUP0051,BAT653928,2024-11-15,2027-10-01,535,19.39,26.06,148,Frozen (-20°C),WH-B,In Stock,2025-02-15
INV002641,MED000288,SUP0018,BAT807137,2025-12-15,2028-04-03,357,185.34,239.42,171,Frozen (-20°C),WH-C,In Stock,2026-01-16
INV004523,MED000288,SUP0028,BAT277400,2023-07-25,2024-10-17,1000,67.57,88.14,114,Frozen (-20°C),WH-A,In Stock,2023-11-13
INV004667,MED000288,SUP0028,BAT237052,2025-03-27,2027-03-17,287,73.83,94.22,146,Refrigerated (2–8°C),WH-A,In Stock,2025-06-14
INV004811,MED000288,SUP0053,BAT764715,2023-12-05,2025-08-26,305,418.82,578.45,40,Room Temperature,WH-D,In Stock,2024-02-14
INV004959,MED000288,SUP0018,BAT200692,2026-04-07,2027-09-29,564,89.22,120.93,103,Refrigerated (2–8°C),WH-B,In Stock,2026-05-24
INV001188,MED000290,SUP0038,BAT648668,2024-09-11,2027-03-30,531,154.49,199.69,179,Refrigerated (2–8°C),WH-B,In Stock,2024-12-30
INV001637,MED000290,SUP0052,BAT749146,2025-03-16,2028-01-30,534,388.89,518.54,171,Refrigerated (2–8°C),WH-D,In Stock,2025-05-13
INV002408,MED000290,SUP0017,BAT314989,2026-01-28,2028-05-17,559,292.43,370.21,191,Frozen (-20°C),WH-C,In Stock,2026-07-20
INV002812,MED000290,SUP0053,BAT743694,2025-01-17,2026-11-08,56,187.54,228.12,131,Frozen (-20°C),WH-A,Low Stock,2025-03-12
INV003205,MED000290,SUP0039,BAT159436,2024-08-10,2027-06-26,699,107.52,149.18,86,Room Temperature,WH-C,In Stock,2024-11-25
INV002008,MED000291,SUP0062,BAT739287,2025-07-01,2028-06-15,255,108.27,143.82,39,Room Temperature,WH-A,In Stock,2025-10-04
INV001886,MED000292,SUP0043,BAT944566,2025-03-16,2027-12-31,698,37.12,49.76,124,Room Temperature,WH-A,In Stock,2025-07-22
INV002899,MED000292,SUP0075,BAT510265,2026-02-26,2027-02-21,283,75.13,95.15,69,Room Temperature,WH-A,In Stock,2026-07-09
INV003134,MED000292,SUP0066,BAT624417,2026-02-04,2027-05-30,313,242.34,293.78,64,Frozen (-20°C),WH-B,In Stock,2026-07-08
INV004548,MED000292,SUP0009,BAT709930,2024-03-28,2027-02-11,336,507.54,698.49,28,Frozen (-20°C),WH-D,In Stock,2024-04-16
INV000935,MED000293,SUP0049,BAT695130,2025-01-18,2026-02-12,997,425.96,532.37,119,Frozen (-20°C),WH-D,In Stock,2025-07-15
INV002540,MED000293,SUP0071,BAT255276,2024-07-25,2025-12-17,158,12.84,16.12,97,Refrigerated (2–8°C),WH-B,In Stock,2024-12-29
INV003014,MED000293,SUP0039,BAT861560,2026-04-11,2028-04-30,565,467.35,587.88,196,Room Temperature,WH-B,In Stock,2026-07-20
INV001195,MED000294,SUP0022,BAT598560,2023-07-21,2025-05-11,917,86.5,117.77,38,Refrigerated (2–8°C),WH-D,In Stock,2023-08-24
INV003202,MED000294,SUP0008,BAT575142,2026-07-09,2029-02-23,167,239.64,302.59,44,Room Temperature,WH-E,In Stock,2026-07-20
INV003337,MED000294,SUP0003,BAT404460,2025-07-25,2027-09-13,929,111.59,152.83,135,Frozen (-20°C),WH-E,In Stock,2025-11-30
INV004222,MED000294,SUP0044,BAT152863,2025-05-25,2027-11-11,679,139.6,191.81,109,Frozen (-20°C),WH-A,In Stock,2025-07-13
INV005000,MED000294,SUP0072,BAT589457,2024-12-21,2027-07-09,891,547.96,719.63,110,Frozen (-20°C),WH-D,In Stock,2025-06-06
INV000610,MED000295,SUP0070,BAT906048,2025-12-20,2027-06-13,658,548.0,736.01,52,Room Temperature,WH-A,In Stock,2026-06-10
INV001536,MED000295,SUP0019,BAT899128,2024-08-26,2025-10-20,393,239.67,289.61,95,Refrigerated (2–8°C),WH-A,In Stock,2025-02-14
INV002997,MED000295,SUP0034,BAT797079,2023-11-15,2025-03-09,978,205.52,247.6,99,Room Temperature,WH-C,In Stock,2024-03-04
INV003990,MED000295,SUP0045,BAT427167,2024-12-06,2026-01-30,655,346.86,438.33,84,Refrigerated (2–8°C),WH-D,In Stock,2025-04-01
INV001471,MED000296,SUP0010,BAT828694,2025-04-08,2026-10-30,310,327.47,399.29,78,Room Temperature,WH-A,In Stock,2025-08-04
INV002893,MED000296,SUP0048,BAT102709,2026-04-05,2028-04-24,705,383.72,474.7,41,Room Temperature,WH-D,In Stock,2026-07-20
INV001864,MED000297,SUP0036,BAT196366,2025-10-22,2027-02-14,272,101.82,134.47,70,Refrigerated (2–8°C),WH-C,In Stock,2026-02-25
INV001261,MED000299,SUP0034,BAT894758,2024-03-05,2027-01-19,375,395.64,486.0,130,Room Temperature,WH-D,In Stock,2024-05-02
INV004101,MED000300,SUP0061,BAT299591,2026-02-27,2028-03-18,48,559.52,722.41,175,Frozen (-20°C),WH-E,Low Stock,2026-05-16
INV003409,MED000301,SUP0007,BAT843138,2025-02-20,2026-04-16,898,17.58,23.31,47,Refrigerated (2–8°C),WH-A,In Stock,2025-03-20
INV001828,MED000302,SUP0015,BAT272620,2023-11-07,2025-04-30,257,442.57,609.37,83,Refrigerated (2–8°C),WH-B,In Stock,2024-04-05
INV002894,MED000302,SUP0006,BAT395634,2026-06-27,2028-10-14,574,395.78,483.09,37,Refrigerated (2–8°C),WH-E,In Stock,2026-07-20
INV004245,MED000302,SUP0047,BAT927683,2025-05-08,2026-06-02,967,501.51,659.54,109,Frozen (-20°C),WH-A,In Stock,2025-09-08
INV003958,MED000304,SUP0001,BAT685450,2024-02-22,2026-07-11,197,312.47,388.13,136,Frozen (-20°C),WH-B,In Stock,2024-03-08
INV001365,MED000305,SUP0057,BAT131815,2023-10-08,2026-02-24,826,561.34,685.71,104,Frozen (-20°C),WH-B,In Stock,2023-11-22
