Inventory_ID,Medicine_ID,Supplier_ID,Category_ID,Manufacturing_Date,Expiry_Date,Last_Restock_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Inventory_Value,Potential_Sales_Value,Potential_Gross_Profit,Total_Revenue,Total_Quantity_Sold,Revenue_per_Transaction,Revenue_per_Unit_Sold,Total_Waste_Value,Total_Quantity_Wasted,Waste_Percentage,Waste_Cost_Ratio,Profit_per_Unit,Profit_Margin_Percentage,Markup_Percentage,Inventory_ROI,Cost_to_Revenue_Ratio,Days_to_Expiry,Inventory_Age_Days,Days_Since_Last_Restock,Stock_Difference,Stock_Coverage_Ratio,Low_Stock_Flag,Overstock_Flag,Out_of_Stock_Flag,Near_Expiry_Flag,ABC_Class,Movement_Type,Waste_Risk,Supplier_Risk,Business_Priority,Inventory_Criticality,Stock_Priority,Executive_Priority,Inventory_Health_Score,Sales_Performance_Score,Supplier_Performance_Index,Executive_Risk_Score
INV001507,MED081039,SUP0008,CAT012,2024-04-22,2025-09-14,2024-05-19,480,508.69,635.04,244171.2,304819.19999999995,60647.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.34999999999997,19.9,24.84,-100.0,0.0,-322,832,805,416,7.5,0,1,0,1,A,Medium Moving,Low,High,Low,Critical,Reduce Inventory,Medium,75,37.92,81.0,66.67
INV001770,MED014089,SUP0053,CAT015,2024-06-09,2027-02-24,2024-07-01,645,378.52,461.42,244145.4,297615.9,53470.50000000003,0.0,0.0,0.0,0.0,50721.68,134.0,20.77519379844961,0.2077519379844961,82.90000000000003,17.97,21.9,-100.0,0.0,206,784,762,451,3.3247422680412373,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,33.55,72.0,65.93
INV003947,MED048155,SUP0016,CAT009,2024-02-09,2026-02-28,2024-06-04,867,281.58,346.21,244129.86,300164.07,56034.21000000002,0.0,0.0,0.0,0.0,5631.6,20.0,2.306805074971165,0.0230680507497116,64.63,18.67,22.95,-100.0,0.0,-155,905,789,716,5.741721854304636,0,1,0,1,A,Medium Moving,Low,High,Medium,Critical,Reduce Inventory,Medium,65,35.03,70.0,60.16
INV004515,MED050657,SUP0016,CAT004,2025-05-13,2027-04-03,2025-09-11,891,273.98,380.13,244116.18,338695.83,94579.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.14999999999998,27.92,38.74,-100.0,0.0,244,446,325,788,8.650485436893204,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,90,58.68,70.0,77.54
INV001357,MED014110,SUP0040,CAT015,2024-07-10,2027-02-25,2024-10-13,756,322.9,390.53,244112.4,295240.68,51128.28,3738.74,6.0,3738.74,623.1233333333333,0.0,0.0,0.0,0.0,67.63,17.32,20.94,-98.46843503238672,65.2926921904171,207,753,658,719,20.43243243243243,0,1,0,0,A,Fast Moving,Low,Low,Low,High,Reduce Inventory,Low,90,70.58,69.0,81.55
INV002059,MED087470,SUP0070,CAT015,2024-12-06,2027-06-24,2025-03-19,569,428.86,542.18,244021.34,308500.42,64479.07999999999,0.0,0.0,0.0,0.0,75908.22,177.0,31.107205623901574,0.3110720562390158,113.31999999999994,20.9,26.42,-100.0,0.0,326,604,501,462,5.317757009345795,0,1,0,0,A,Medium Moving,Critical,Low,Low,High,Reduce Inventory,Medium,100,40.18,86.0,72.3
INV002914,MED037363,SUP0018,CAT004,2026-04-10,2027-06-04,2026-07-02,759,321.26,417.65,243836.34,316996.35,73160.00999999998,0.0,0.0,0.0,0.0,42727.58,133.0,17.523056653491437,0.1752305665349143,96.39,23.08,30.0,-100.0,0.0,306,114,31,565,3.9123711340206175,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,45.51,92.0,77.1
INV001607,MED082819,SUP0019,CAT001,2026-01-11,2027-03-07,2026-05-14,738,330.3,445.1,243761.4,328483.8,84722.4,824.5,1.0,824.5,824.5,0.0,0.0,0.0,0.0,114.8,25.79,34.76,-99.66175940899583,295.64754396604,217,203,80,551,3.946524064171123,0,1,0,0,A,Fast Moving,Low,Medium,Low,High,Reduce Inventory,Low,100,85.88,85.0,92.81
INV001858,MED021968,SUP0033,CAT003,2026-03-14,2029-02-26,2026-04-27,423,575.81,782.3,243567.63,330912.9,87345.26999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.49,26.4,35.86,-100.0,0.0,939,141,97,376,9.0,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Low,100,54.39,88.0,82.24
INV001346,MED037002,SUP0045,CAT001,2024-01-04,2025-10-25,2024-05-13,769,316.7,381.33,243542.3,293242.77,49700.46999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.63,16.95,20.41,-100.0,0.0,-281,941,811,720,15.693877551020408,0,1,0,1,A,Medium Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,31.11,91.0,65.79
INV001483,MED123353,SUP0018,CAT004,2025-03-16,2026-09-07,2025-07-01,729,333.98,414.43,243471.42,302119.47000000003,58648.05000000002,1197.6799999999998,6.0,598.8399999999999,199.6133333333333,12023.28,36.0,4.8979591836734695,0.0493827160493827,80.44999999999999,19.41,24.09,-99.50808189314375,203.28586934740505,36,504,397,566,4.47239263803681,0,1,0,1,A,Fast Moving,Low,Low,Low,Critical,Reduce Inventory,Low,75,73.89,92.0,80.18
INV000659,MED000872,SUP0053,CAT001,2025-01-30,2027-02-19,2025-03-30,569,427.6,577.71,243304.4,328716.99000000005,85412.59000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.11,25.98,35.11,-100.0,0.0,201,549,490,426,3.979020979020979,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,53.17,72.0,75.91
INV003107,MED129159,SUP0026,CAT015,2025-10-20,2027-10-10,2026-01-21,483,503.68,668.48,243277.44,322875.84,79598.40000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.8,24.65,32.72,-100.0,0.0,434,286,193,311,2.808139534883721,0,0,0,0,A,Medium Moving,Low,Low,Low,High,Healthy Stock,Low,100,49.62,85.0,80.12
INV000340,MED010371,SUP0050,CAT015,2026-06-25,2028-07-14,2026-07-20,703,345.77,431.22,243076.31,303147.66000000003,60071.35000000004,338.37,1.0,338.37,338.37,0.0,0.0,0.0,0.0,85.45000000000005,19.82,24.71,-99.86079680080712,718.3742944114431,712,38,13,557,4.815068493150685,0,1,0,0,A,Fast Moving,Low,Low,Low,High,Reduce Inventory,Low,90,69.73,70.0,81.41
INV000950,MED123635,SUP0017,CAT004,2025-07-28,2028-06-12,2025-11-12,760,319.67,407.36,242949.2,309593.60000000003,66644.40000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.69,21.53,27.43,-100.0,0.0,680,370,263,585,4.342857142857143,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,41.77,78.0,72.82
INV003965,MED079449,SUP0055,CAT007,2024-06-11,2025-09-04,2024-08-15,960,253.04,308.16,242918.4,295833.60000000003,52915.20000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.12000000000003,17.89,21.78,-100.0,0.0,-332,782,717,867,10.32258064516129,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,High,65,33.35,68.0,59.62
INV001030,MED020651,SUP0025,CAT003,2023-09-19,2026-02-05,2023-10-09,530,457.77,569.13,242618.1,301638.9,59020.80000000005,0.0,0.0,0.0,0.0,89265.15,195.0,36.79245283018868,0.3679245283018868,111.36,19.57,24.33,-100.0,0.0,-178,1048,1028,374,3.3974358974358974,0,1,0,1,A,Medium Moving,Critical,Medium,Low,Critical,Reduce Inventory,Medium,75,37.23,81.0,60.91
INV003740,MED000551,SUP0033,CAT015,2025-07-06,2027-01-27,2025-10-07,462,525.02,676.27,242559.24,312436.74,69877.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.25,22.37,28.81,-100.0,0.0,178,392,299,308,3.0,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,43.83,88.0,78.54
INV004992,MED015658,SUP0005,CAT015,2024-07-16,2027-01-02,2024-11-01,553,438.6,555.0,242545.8,306915.0,64369.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.39999999999998,20.97,26.54,-100.0,0.0,153,747,639,468,6.505882352941176,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,100,40.35,73.0,75.07
INV003623,MED109035,SUP0072,CAT005,2025-11-26,2028-05-14,2026-04-20,753,322.07,415.25,242518.71,312683.25,70164.54000000001,0.0,0.0,0.0,0.0,18035.92,56.0,7.436918990703852,0.0743691899070385,93.18,22.44,28.93,-100.0,0.0,651,249,104,636,6.435897435897436,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,44.0,82.0,73.08
INV004156,MED047794,SUP0017,CAT003,2025-10-14,2028-08-29,2025-11-12,726,334.01,464.89,242491.26,337510.14,95018.88000000003,0.0,0.0,0.0,0.0,40749.22,122.0,16.804407713498623,0.1680440771349862,130.88,28.15,39.18,-100.0,0.0,758,292,263,589,5.299270072992701,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,59.3,78.0,76.43
INV004720,MED064434,SUP0036,CAT004,2025-10-24,2028-06-10,2025-12-23,606,400.06,519.7,242436.36,314938.2,72501.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.64000000000004,23.02,29.91,-100.0,0.0,678,282,222,441,3.672727272727273,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,45.36,85.0,78.63
INV001572,MED038651,SUP0053,CAT015,2026-06-26,2028-02-16,2026-07-20,813,298.13,371.94,242379.69,302387.22,60007.52999999997,0.0,0.0,0.0,0.0,31899.91,107.0,13.161131611316112,0.1316113161131611,73.81,19.84,24.76,-100.0,0.0,563,37,13,740,11.136986301369864,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,37.78,72.0,68.55
INV004706,MED053307,SUP0020,CAT005,2024-02-09,2025-10-01,2024-04-21,700,346.2,434.23,242340.0,303961.0,61621.0,0.0,0.0,0.0,0.0,34620.0,100.0,14.285714285714285,0.1428571428571428,88.03000000000003,20.27,25.43,-100.0,0.0,-305,905,833,569,5.343511450381679,0,1,0,1,A,Medium Moving,Medium,Low,Low,Critical,Reduce Inventory,Medium,75,38.76,81.0,64.82
INV000175,MED133841,SUP0071,CAT012,2024-07-27,2027-07-12,2024-09-13,443,546.87,662.3,242263.41,293398.9,51135.48999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.42999999999996,17.43,21.11,-100.0,0.0,344,736,688,290,2.895424836601307,0,0,0,0,A,Medium Moving,Low,Low,Low,High,Healthy Stock,Medium,100,32.23,67.0,71.33
INV002705,MED096262,SUP0046,CAT014,2025-03-17,2027-02-05,2025-08-11,795,304.6,386.34,242157.00000000003,307140.3,64983.29999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.73999999999995,21.16,26.84,-100.0,0.0,187,503,356,685,7.227272727272727,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,40.88,73.0,71.76
INV002096,MED001089,SUP0034,CAT005,2026-04-12,2028-05-01,2026-06-19,432,560.51,729.68,242140.32,315221.75999999995,73081.43999999994,0.0,0.0,0.0,0.0,14012.75,25.0,5.787037037037037,0.0578703703703703,169.16999999999996,23.18,30.18,-100.0,0.0,638,112,44,373,7.322033898305085,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,100,45.75,88.0,78.34
INV004054,MED131822,SUP0010,CAT001,2024-01-03,2026-05-22,2024-06-10,852,284.1,362.13,242053.2,308534.76,66481.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.02999999999997,21.55,27.47,-100.0,0.0,-72,942,783,695,5.426751592356688,0,1,0,1,A,Medium Moving,Low,Medium,Low,Critical,Reduce Inventory,Medium,75,41.83,88.0,69.09
INV000375,MED134053,SUP0014,CAT003,2024-03-18,2025-12-08,2024-05-01,803,301.15,398.06,241823.45,319642.18,77818.73000000001,651.56,1.0,651.56,651.56,27103.5,90.0,11.194029850746269,0.112079701120797,96.91000000000004,24.35,32.18,-99.73056376459768,371.1453281355516,-237,867,823,751,15.442307692307692,0,1,0,1,A,Fast Moving,Medium,Medium,Medium,Critical,Reduce Inventory,Medium,65,81.62,71.0,75.29
INV000958,MED080943,SUP0068,CAT005,2025-04-02,2026-10-24,2025-07-01,725,333.53,411.65,241809.25,298446.25,56637.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.12,18.98,23.42,-100.0,0.0,83,487,397,632,7.795698924731183,0,1,0,1,A,Medium Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,35.82,86.0,66.69
INV003153,MED090791,SUP0029,CAT003,2025-01-21,2027-03-12,2025-02-25,979,246.99,329.28,241803.21,322365.12,80561.90999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28999999999996,24.99,33.32,-100.0,0.0,222,558,523,953,37.65384615384615,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,100,50.56,77.0,79.25
INV002636,MED106987,SUP0048,CAT015,2026-05-01,2027-12-22,2026-05-28,737,327.94,425.86,241691.78,313858.82,72167.04000000001,0.0,0.0,0.0,0.0,12133.78,37.0,5.020352781546811,0.0502035278154681,97.92000000000002,22.99,29.86,-100.0,0.0,507,93,66,615,6.040983606557377,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,45.23,76.0,72.98
INV003773,MED119866,SUP0004,CAT015,2026-07-11,2028-05-31,2026-07-20,647,373.29,519.91,241518.63,336381.77,94863.13999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.61999999999995,28.2,39.28,-100.0,0.0,668,22,13,518,5.015503875968992,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Low,100,59.43,80.0,82.8
INV001219,MED049396,SUP0055,CAT015,2024-03-14,2026-09-30,2024-07-22,514,469.7,630.53,241425.8,324092.42,82666.62,0.0,0.0,0.0,0.0,69045.9,147.0,28.599221789883263,0.2859922178988326,160.82999999999998,25.51,34.24,-100.0,0.0,59,871,741,394,4.283333333333333,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,51.86,68.0,61.81
INV000115,MED002074,SUP0023,CAT015,2023-11-05,2025-02-27,2024-03-06,538,448.67,581.14,241384.46,312653.32,71268.85999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.46999999999997,22.79,29.53,-100.0,0.0,-521,1001,879,484,9.962962962962964,0,1,0,1,A,Medium Moving,Low,High,Low,Critical,Reduce Inventory,Medium,75,44.74,84.0,69.51
INV004145,MED005012,SUP0022,CAT015,2024-06-28,2025-12-20,2024-10-14,904,266.98,335.73,241349.92,303499.92000000004,62150.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,20.48,25.75,-100.0,0.0,-225,765,657,765,6.503597122302159,0,1,0,1,A,Medium Moving,Low,Medium,Low,Critical,Reduce Inventory,Medium,75,39.22,87.0,68.03
INV003016,MED013319,SUP0042,CAT005,2023-12-19,2026-01-07,2024-01-21,866,278.51,365.51,241189.66,316531.66,75341.99999999997,0.0,0.0,0.0,0.0,11675.88,33.0,3.810623556581986,0.0484095379544877,87.0,23.8,31.24,-100.0,0.0,-207,957,924,692,4.977011494252873,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,47.33,77.0,65.29
INV001933,MED118053,SUP0017,CAT015,2025-04-14,2026-09-06,2025-07-19,474,508.78,630.36,241161.72,298790.64,57628.92000000001,0.0,0.0,0.0,0.0,16789.74,33.0,6.962025316455696,0.0696202531645569,121.58000000000004,19.29,23.9,-100.0,0.0,35,475,379,280,2.443298969072165,0,0,0,1,A,Medium Moving,Medium,Low,Low,Critical,Sell Immediately,Medium,80,36.6,78.0,66.47
INV004574,MED073566,SUP0070,CAT012,2023-09-22,2025-04-14,2023-12-26,423,570.04,753.51,241126.92,318734.73,77607.81,0.0,0.0,0.0,0.0,39332.76,69.0,16.312056737588655,0.1631205673758865,183.47000000000003,24.35,32.19,-100.0,0.0,-475,1045,950,265,2.6772151898734178,0,0,0,1,A,Medium Moving,High,Low,Low,Critical,Sell Immediately,Medium,90,48.87,86.0,74.06
INV001759,MED097003,SUP0052,CAT003,2026-01-06,2027-08-29,2026-05-12,910,264.9,325.77,241059.0,296450.7,55391.70000000004,0.0,0.0,0.0,0.0,25695.3,97.0,10.65934065934066,0.1065934065934066,60.870000000000005,18.68,22.98,-100.0,0.0,392,208,82,785,7.28,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,100,35.06,88.0,73.87
INV001978,MED068726,SUP0011,CAT015,2024-10-10,2025-12-04,2024-12-30,722,333.77,413.15,240981.94,298294.3,57312.360000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.38,19.21,23.78,-100.0,0.0,-241,661,580,605,6.170940170940171,0,1,0,1,A,Medium Moving,Low,High,Medium,Critical,Reduce Inventory,Medium,65,36.38,67.0,60.53
INV000473,MED096794,SUP0051,CAT004,2026-01-17,2029-01-01,2026-05-04,765,314.96,406.32,240944.4,310834.8,69890.4,0.0,0.0,0.0,0.0,10393.68,33.0,4.313725490196078,0.0431372549019607,91.36,22.48,29.01,-100.0,0.0,883,197,90,590,4.371428571428571,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,44.08,72.0,72.08
INV004264,MED049290,SUP0048,CAT006,2026-01-13,2027-08-06,2026-02-20,832,288.9,386.8,240364.8,321817.60000000003,81452.80000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.90000000000003,25.31,33.89,-100.0,0.0,369,201,163,751,10.271604938271604,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,51.28,76.0,75.85
INV004451,MED067574,SUP0025,CAT015,2023-08-15,2025-07-05,2023-12-04,612,392.55,522.13,240240.6,319543.56,79302.95999999999,0.0,0.0,0.0,0.0,15309.45,39.0,6.372549019607843,0.0637254901960784,129.57999999999998,24.82,33.01,-100.0,0.0,-393,1083,972,502,5.563636363636364,0,1,0,1,A,Medium Moving,Medium,Medium,Low,Critical,Reduce Inventory,Medium,75,50.09,81.0,69.98
INV000713,MED131479,SUP0053,CAT007,2023-09-28,2025-05-20,2023-11-02,842,285.3,365.92,240222.6,308104.64,67882.04000000001,0.0,0.0,0.0,0.0,41653.8,146.0,17.339667458432302,0.173396674584323,80.62,22.03,28.26,-100.0,0.0,-439,1039,1004,692,5.613333333333333,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,42.96,72.0,60.99
INV000132,MED068601,SUP0074,CAT015,2025-11-22,2027-08-14,2026-01-05,414,579.89,715.8,240074.46,296341.19999999995,56266.73999999996,709.04,2.0,709.04,354.52,17396.7,30.0,7.211538461538461,0.072463768115942,135.90999999999997,18.99,23.44,-99.7046582964302,338.5908552408891,377,253,209,384,13.8,0,1,0,0,A,Fast Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,69.9,63.0,79.33
INV002092,MED135070,SUP0066,CAT012,2026-03-12,2028-05-30,2026-05-12,467,513.88,672.64,239981.96,314122.88,74140.92000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.76,23.6,30.89,-100.0,0.0,667,143,82,435,14.59375,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,46.81,83.0,75.33
INV004634,MED115916,SUP0055,CAT003,2023-12-29,2025-03-23,2024-02-24,790,303.76,382.89,239970.4,302483.1,62512.69999999998,0.0,0.0,0.0,0.0,3341.36,11.0,1.3924050632911391,0.0139240506329113,79.13,20.67,26.05,-100.0,0.0,-497,947,890,671,6.638655462184874,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,39.66,68.0,61.62
INV004557,MED064764,SUP0049,CAT005,2023-10-31,2026-03-19,2023-12-14,526,455.89,594.26,239798.14,312580.76,72782.62000000002,0.0,0.0,0.0,0.0,6838.35,15.0,2.8517110266159698,0.0285171102661597,138.37,23.28,30.35,-100.0,0.0,-136,1006,962,382,3.6527777777777777,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,46.06,69.0,63.79
INV001892,MED127782,SUP0016,CAT003,2026-04-17,2029-03-02,2026-05-03,702,341.5,439.42,239733.0,308472.84,68739.84000000003,0.0,0.0,0.0,0.0,19807.0,58.0,8.262108262108262,0.0826210826210826,97.92000000000002,22.28,28.67,-100.0,0.0,943,107,91,584,5.9491525423728815,0,1,0,0,A,Medium Moving,Medium,High,Low,High,Reduce Inventory,Medium,90,43.57,70.0,71.01
INV000503,MED090442,SUP0072,CAT005,2024-02-22,2027-02-06,2024-08-18,590,406.32,544.68,239728.8,321361.19999999995,81632.39999999997,0.0,0.0,0.0,0.0,38600.4,95.0,16.101694915254235,0.1610169491525424,138.35999999999996,25.4,34.05,-100.0,0.0,188,892,714,474,5.086206896551724,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,51.55,82.0,74.43
INV002539,MED027943,SUP0052,CAT006,2024-09-22,2026-12-11,2024-10-08,405,591.79,807.13,239674.95,326887.65,87212.70000000004,0.0,0.0,0.0,0.0,66280.48,112.0,27.65432098765432,0.2765432098765432,215.34000000000003,26.68,36.39,-100.0,0.0,131,679,663,324,5.0,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,55.19,88.0,78.37
INV004521,MED035760,SUP0056,CAT006,2024-09-05,2025-10-30,2024-11-26,577,415.28,541.22,239616.56,312283.94,72667.38,0.0,0.0,0.0,0.0,17026.48,41.0,7.105719237435008,0.07105719237435,125.94000000000004,23.27,30.33,-100.0,0.0,-276,696,614,503,7.797297297297297,0,1,0,1,A,Medium Moving,Medium,Low,Medium,Critical,Reduce Inventory,Medium,65,46.03,83.0,65.24
INV004805,MED035149,SUP0055,CAT004,2025-03-08,2027-07-26,2025-07-10,452,530.08,686.13,239596.16000000003,310130.76,70534.59999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.04999999999995,22.74,29.44,-100.0,0.0,358,512,388,335,3.8632478632478633,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,44.63,68.0,72.32
INV001358,MED031049,SUP0046,CAT004,2023-11-05,2026-07-22,2024-03-10,756,316.77,391.42,239478.12,295913.52,56435.40000000002,5978.34,10.0,5978.34,597.8340000000001,56068.29,177.0,23.10704960835509,0.2341269841269841,74.65000000000003,19.07,23.57,-97.50359657074308,40.05762803721434,-11,1001,875,601,4.877419354838709,0,1,0,1,A,Fast Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,75.39,73.0,71.62
INV004546,MED035276,SUP0063,CAT015,2024-01-21,2026-09-07,2024-03-16,447,535.7,701.65,239457.9,313637.55,74179.64999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.94999999999993,23.65,30.98,-100.0,0.0,36,924,869,266,2.4696132596685083,0,0,0,1,A,Medium Moving,Low,Low,Low,Critical,Sell Immediately,Medium,90,46.93,88.0,76.13
INV003521,MED025678,SUP0031,CAT007,2025-12-05,2028-01-24,2025-12-30,833,287.08,346.2,239137.64,288384.6,49246.95999999999,376.51,2.0,376.51,188.255,27523.68,48.0,5.748502994011976,0.115095557520765,59.120000000000005,17.08,20.59,-99.8425551075941,635.1428647313484,540,240,215,694,5.992805755395684,0,1,0,0,A,Fast Moving,Medium,Low,Low,High,Reduce Inventory,Low,90,64.65,80.0,80.27
INV002491,MED036968,SUP0030,CAT015,2025-01-27,2026-07-21,2025-06-12,939,254.46,329.88,238937.94,309757.32,70819.38,220.76,1.0,220.76,220.76,0.0,0.0,0.0,0.0,75.41999999999999,22.86,29.64,-99.90760780811956,1082.3425439391194,-12,552,416,744,4.815384615384615,0,1,0,1,A,Fast Moving,Low,Medium,Medium,Critical,Reduce Inventory,Medium,65,76.58,71.0,75.2
INV003270,MED092229,SUP0026,CAT005,2026-03-07,2028-06-24,2026-06-21,628,379.91,477.12,238583.48,299631.36,61047.879999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.20999999999998,20.37,25.59,-100.0,0.0,692,148,42,511,5.367521367521367,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,38.98,85.0,76.39
INV004800,MED007867,SUP0057,CAT008,2024-01-25,2026-07-13,2024-03-10,780,305.33,411.71,238157.4,321133.8,82976.4,0.0,0.0,0.0,0.0,58012.7,190.0,24.35897435897436,0.2435897435897435,106.38,25.84,34.84,-100.0,0.0,-20,920,875,594,4.193548387096774,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,52.79,84.0,65.17
INV004901,MED095937,SUP0052,CAT003,2025-06-22,2028-06-06,2025-08-10,953,249.74,303.5,238002.22,289235.5,51233.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75999999999999,17.71,21.53,-100.0,0.0,674,406,357,755,4.813131313131313,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,32.88,88.0,74.71
INV004127,MED009148,SUP0044,CAT015,2025-09-29,2027-02-21,2026-01-23,815,292.01,387.35,237988.15,315690.25,77702.1,0.0,0.0,0.0,0.0,82926.73000000001,252.0,30.920245398773005,0.3484489879012884,95.34000000000005,24.61,32.65,-100.0,0.0,203,307,191,780,23.285714285714285,0,1,0,0,A,Medium Moving,Critical,Low,Low,High,Reduce Inventory,Medium,90,49.54,82.0,71.5
INV003643,MED047609,SUP0035,CAT015,2024-12-31,2027-12-16,2025-04-14,429,554.58,719.07,237914.82,308481.03,70566.21000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.49,22.88,29.66,-100.0,0.0,501,579,475,288,3.042553191489361,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,44.97,88.0,78.94
INV004406,MED053283,SUP0074,CAT005,2025-01-22,2026-04-17,2025-03-08,471,504.71,670.23,237718.41,315678.33,77959.92000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.52000000000004,24.7,32.8,-100.0,0.0,-107,557,512,278,2.4404145077720205,0,0,0,1,A,Medium Moving,Low,Low,Low,Critical,Sell Immediately,Medium,80,49.74,63.0,69.86
INV004141,MED075726,SUP0033,CAT005,2025-06-04,2028-05-19,2025-07-17,618,383.92,488.5,237262.56,301893.0,64630.44,0.0,0.0,0.0,0.0,45302.56,118.0,19.093851132686083,0.1909385113268608,104.57999999999998,21.41,27.24,-100.0,0.0,656,424,381,423,3.169230769230769,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,41.5,88.0,74.86
INV000621,MED034239,SUP0019,CAT003,2025-01-25,2027-05-15,2025-06-04,421,563.16,744.56,237090.36,313459.75999999995,76369.39999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.4,24.36,32.21,-100.0,0.0,286,554,424,335,4.895348837209302,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,100,48.9,85.0,79.86
